1104452200,,AC_AJCRASE,CR,1,40139.0,,20230225,,,,,,,Aplicación de ajuste de credito", cuenta asignada ciclo 25,401.39
1104452200,,AC_AJCRASE,CR,1,32775.0,,20230214,,,,,,,Aplicación de ajuste de credito", cuenta asignada ciclo 25,327.75
