Account,Service Number,Reason Code,Adjust Type,Op Type,Open Amount,Ext Trans Id,Bill Cycle ID,Acct Balance,Balance Type,Eff Date,Exp Date,Notify Flag,Due Date,Remark,Invoice No,Invoice ID,Invoice Date,Region,Amount format
1100668015,,AC_AJCRASE,CR,1,24965.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918413,8744011,15-05-2020,R04,249.65
1100672004,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920034,8773054,24-05-2020,R04,399.01
1100675012,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920033,8773053,24-05-2020,R04,399.01
1100658015,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920032,8773052,24-05-2020,R04,399.01
1100660019,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920031,8779112,24-05-2020,R04,399.01
1100670011,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920030,8779115,24-05-2020,R04,399.01
1100673009,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920029,8779111,24-05-2020,R04,399.01
1100676011,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920022,8771237,24-05-2020,R04,229.00
1100669005,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920021,8771236,24-05-2020,R04,399.01
1100673008,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920028,8771243,24-05-2020,R04,499.00
1100676003,,AC_AJCRASE,CR,1,23899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920027,8771242,24-05-2020,R04,238.99
1100676003,,AC_AJCRASE,CR,1,10866.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918405,8748018,15-05-2020,R04,108.66
1100675008,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920026,8771246,24-05-2020,R04,229.00
1100667014,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920020,8771238,24-05-2020,R04,229.00
1100672003,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920025,8771240,24-05-2020,R04,499.00
1100676006,,AC_AJCRASE,CR,1,45899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920019,8771244,24-05-2020,R04,458.99
1100676006,,AC_AJCRASE,CR,1,24324.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918397,8749044,15-05-2020,R04,243.24
1100670009,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920018,8781089,24-05-2020,R04,399.01
1100675006,,AC_AJCRASE,CR,1,22911.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919987,8781087,24-05-2020,R04,229.11
1100670003,,AC_AJCRASE,CR,1,40020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919986,8771108,24-05-2020,R04,400.20
1100661016,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920024,8771239,24-05-2020,R04,399.01
1100668001,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919985,8771107,24-05-2020,R04,399.01
1100673007,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919984,8771106,24-05-2020,R04,399.01
1100658013,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919983,8777106,24-05-2020,R04,229.00
1100676012,,AC_AJCRASE,CR,1,23019.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919982,8784024,24-05-2020,R04,230.19
1100667010,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919981,8772071,24-05-2020,R04,399.01
1100668004,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920023,8771241,24-05-2020,R04,499.00
1100671004,,AC_AJCRASE,CR,1,39799.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919980,8777108,24-05-2020,R04,398.00
1100671003,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919979,8777107,24-05-2020,R04,229.00
1100670010,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919978,8780028,24-05-2020,R04,229.00
1100667012,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919977,8780027,24-05-2020,R04,229.00
1100670001,,AC_AJCRASE,CR,1,28898.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919976,8769028,24-05-2020,R04,288.98
1100670001,,AC_AJCRASE,CR,1,18866.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918375,8738014,15-05-2020,R04,188.66
1100717023,,AC_AJCRASE,CR,1,62926.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919754,8777144,24-05-2020,R09,629.26
1100717023,,AC_AJCRASE,CR,1,33100.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918314,8746103,15-05-2020,R09,331.00
1100603006,,AC_AJCRASE,CR,1,75030.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920565,8783036,24-05-2020,R09,750.30
1100603006,,AC_AJCRASE,CR,1,54282.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918757,8744015,15-05-2020,R09,542.82
1100685019,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919912,8781027,24-05-2020,R04,399.01
1100678017,,AC_AJCRASE,CR,1,58453.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919911,8769029,24-05-2020,R04,584.53
1100660021,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919975,8778071,24-05-2020,R04,229.00
1100668003,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919974,8780026,24-05-2020,R04,229.00
1100710058,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919888,8779150,24-05-2020,R09,599.00
1100723002,,AC_AJCRASE,CR,1,76827.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919887,8771374,24-05-2020,R09,768.27
1100726003,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919773,8771365,24-05-2020,R09,599.00
1100716039,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919772,8771373,24-05-2020,R09,599.00
1100717024,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919771,8771371,24-05-2020,R09,599.00
1100818002,,AC_AJCRASE,CR,1,41559.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919770,8771360,24-05-2020,R09,415.59
1100708039,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919769,8771367,24-05-2020,R09,600.20
1100711050,,AC_AJCRASE,CR,1,68978.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919768,8771368,24-05-2020,R09,689.78
1100711050,,AC_AJCRASE,CR,1,45323.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918226,8738033,15-05-2020,R09,453.23
1100711023,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919767,8771366,24-05-2020,R09,599.00
1100711048,,AC_AJCRASE,CR,1,63046.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919753,8784065,24-05-2020,R09,630.46
1100711048,,AC_AJCRASE,CR,1,30974.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918205,8742030,15-05-2020,R09,309.74
1100708035,,AC_AJCRASE,CR,1,60108.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919766,8771357,24-05-2020,R09,601.08
1100710059,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919765,8771372,24-05-2020,R09,599.00
1100712048,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919752,8772111,24-05-2020,R09,599.00
1100819000,,AC_AJCRASE,CR,1,85225.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919764,8781115,24-05-2020,R09,852.25
1100715026,,AC_AJCRASE,CR,1,65952.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919758,8781114,24-05-2020,R09,659.52
1100715026,,AC_AJCRASE,CR,1,30074.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918316,8743035,15-05-2020,R09,300.74
1100713055,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919757,8771143,24-05-2020,R09,599.00
1100711038,,AC_AJCRASE,CR,1,60259.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919755,8771144,24-05-2020,R09,602.59
1100713036,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919928,8782032,24-05-2020,R04,229.00
1100714011,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920204,8773034,24-05-2020,R07,229.00
1100713016,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919751,8777149,24-05-2020,R09,600.20
1100726002,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919750,8777143,24-05-2020,R09,599.00
1100710045,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919749,8780067,24-05-2020,R09,599.00
1100708038,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919748,8780066,24-05-2020,R09,600.20
1100715022,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919747,8769066,24-05-2020,R09,599.00
1100716028,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919746,8778108,24-05-2020,R09,599.00
1100817003,,AC_AJCRASE,CR,1,85225.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919745,8780065,24-05-2020,R09,852.25
1100715018,,AC_AJCRASE,CR,1,60139.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919744,8772110,24-05-2020,R09,601.39
1100715052,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919723,8774092,24-05-2020,R09,599.00
1100716053,,AC_AJCRASE,CR,1,68978.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919722,8784063,24-05-2020,R09,689.78
1100716053,,AC_AJCRASE,CR,1,67708.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918280,8744032,15-05-2020,R09,677.08
1100713044,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919743,8772112,24-05-2020,R09,599.00
1100709036,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919742,8784064,24-05-2020,R09,599.00
1100717052,,AC_AJCRASE,CR,1,84108.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919732,8776119,24-05-2020,R09,841.08
1100717052,,AC_AJCRASE,CR,1,84661.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918144,8746098,15-05-2020,R09,846.61
1100710046,,AC_AJCRASE,CR,1,62926.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919731,8778110,24-05-2020,R09,629.26
1100710046,,AC_AJCRASE,CR,1,30074.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918201,8736028,15-05-2020,R09,300.74
1100715051,,AC_AJCRASE,CR,1,60399.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919730,8781066,24-05-2020,R09,603.99
1100715051,,AC_AJCRASE,CR,1,19966.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918182,8745030,15-05-2020,R09,199.66
1100716035,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919729,8781065,24-05-2020,R09,599.00
1100713020,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919728,8769068,24-05-2020,R09,599.00
1100711059,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919727,8781064,24-05-2020,R09,599.00
1100709056,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919726,8778109,24-05-2020,R09,599.00
1100709033,,AC_AJCRASE,CR,1,61899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919725,8782066,24-05-2020,R09,618.99
1100709033,,AC_AJCRASE,CR,1,25966.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918230,8737037,15-05-2020,R09,259.66
1100709031,,AC_AJCRASE,CR,1,65898.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919724,8776118,24-05-2020,R09,658.98
1100709031,,AC_AJCRASE,CR,1,30085.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918228,8739038,15-05-2020,R09,300.85
1100681033,,AC_AJCRASE,CR,1,119702.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919830,8771381,24-05-2020,R06,1197.02
1100685004,,AC_AJCRASE,CR,1,42900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919925,8776073,24-05-2020,R04,429.00
1100703002,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920552,8777117,24-05-2020,R07,499.00
1100710001,,AC_AJCRASE,CR,1,27436.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920551,8780036,24-05-2020,R07,274.36
1100701001,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920547,8780035,24-05-2020,R07,499.00
1100701000,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920546,8769038,24-05-2020,R07,399.01
1100710056,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919709,8775109,24-05-2020,R09,599.00
1100713054,,AC_AJCRASE,CR,1,72004.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919721,8774093,24-05-2020,R09,720.04
1100713054,,AC_AJCRASE,CR,1,51256.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918217,8739033,15-05-2020,R09,512.56
1100716041,,AC_AJCRASE,CR,1,70039.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919720,8774091,24-05-2020,R09,700.39
1100710057,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919719,8776116,24-05-2020,R09,599.00
1100716030,,AC_AJCRASE,CR,1,61018.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919718,8782064,24-05-2020,R09,610.18
1100716030,,AC_AJCRASE,CR,1,19966.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918257,8737033,15-05-2020,R09,199.66
1100712049,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919717,8783062,24-05-2020,R09,600.20
1100717020,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919716,8783061,24-05-2020,R09,599.00
1100711046,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919715,8783060,24-05-2020,R09,600.20
1100728003,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919714,8770121,24-05-2020,R09,599.00
1100723003,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919708,8775111,24-05-2020,R09,599.00
1100710035,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919713,8770119,24-05-2020,R09,600.20
1100709050,,AC_AJCRASE,CR,1,62926.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919712,8770120,24-05-2020,R09,629.26
1100709050,,AC_AJCRASE,CR,1,30313.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918160,8742034,15-05-2020,R09,303.13
1100717050,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919711,8769067,24-05-2020,R09,599.00
1100710037,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919707,8775110,24-05-2020,R09,599.00
1100713038,,AC_AJCRASE,CR,1,62899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919710,8782065,24-05-2020,R09,628.99
1100713038,,AC_AJCRASE,CR,1,39866.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918159,8736032,15-05-2020,R09,398.66
1100716051,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919706,8773089,24-05-2020,R09,599.00
1100717019,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919705,8773090,24-05-2020,R09,599.00
1100708005,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920549,8783035,24-05-2020,R07,399.01
1100714012,,AC_AJCRASE,CR,1,25899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920548,8770094,24-05-2020,R07,258.99
1100714012,,AC_AJCRASE,CR,1,21865.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918709,8739023,15-05-2020,R07,218.65
1100674023,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920139,8781008,24-05-2020,R09,599.00
1100730000,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920545,8777116,24-05-2020,R07,499.00
1100683028,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920591,8770087,24-05-2020,R09,599.00
1100713048,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920559,8775088,24-05-2020,R02,229.00
1100711012,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920515,8773061,24-05-2020,R07,499.00
1100712001,,AC_AJCRASE,CR,1,44374.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920535,8771264,24-05-2020,R07,443.74
1100678024,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919910,8783021,24-05-2020,R08,399.01
1100703000,,AC_AJCRASE,CR,1,52005.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919909,8770078,24-05-2020,R08,520.05
1100717000,,AC_AJCRASE,CR,1,79801.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920119,8779110,24-05-2020,R08,798.01
1100697012,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920202,8777091,24-05-2020,R09,599.00
1100671017,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920201,8777092,24-05-2020,R09,599.00
1100717015,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920200,8780009,24-05-2020,R09,599.00
1100676033,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920199,8780008,24-05-2020,R09,599.00
1100707007,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920147,8769011,24-05-2020,R09,599.00
1100701006,,AC_AJCRASE,CR,1,69091.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920146,8778054,24-05-2020,R09,690.91
1100671029,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920145,8780010,24-05-2020,R09,599.00
1100694007,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920144,8772056,24-05-2020,R09,599.00
1100708003,,AC_AJCRASE,CR,1,69920.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920143,8772057,24-05-2020,R09,699.20
1100675022,,AC_AJCRASE,CR,1,62900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920142,8784008,24-05-2020,R09,629.00
1100694010,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920141,8776062,24-05-2020,R09,499.00
1100697011,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920140,8778053,24-05-2020,R09,599.00
1100614004,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920589,8782033,24-05-2020,R09,599.00
1100622006,,AC_AJCRASE,CR,1,77975.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920588,8783031,24-05-2020,R09,779.75
1100615017,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920587,8777120,24-05-2020,R09,600.20
1100709003,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920586,8784037,24-05-2020,R09,599.00
1100626009,,AC_AJCRASE,CR,1,60139.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919533,8782052,24-05-2020,R09,601.39
1100614002,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920585,8772083,24-05-2020,R09,599.00
1100602007,,AC_AJCRASE,CR,1,79699.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920584,8777118,24-05-2020,R09,796.99
1100609011,,AC_AJCRASE,CR,1,67284.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920583,8777119,24-05-2020,R09,672.84
1100616009,,AC_AJCRASE,CR,1,68978.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920582,8780040,24-05-2020,R09,689.78
1100616009,,AC_AJCRASE,CR,1,0.0,,20200330,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003917845,8622071,30-04-2020,R09,0.002453
1100690006,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919920,8781019,24-05-2020,R04,499.00
1100691007,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919919,8781021,24-05-2020,R04,499.00
1100697006,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919918,8769022,24-05-2020,R04,229.00
1100697006,,AC_AJCRASE,CR,1,0.0,,20200330,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003917561,8617018,30-04-2020,R04,0.001836
1100697003,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919917,8781020,24-05-2020,R04,499.00
1100690011,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919916,8778064,24-05-2020,R04,499.00
1100691005,,AC_AJCRASE,CR,1,71012.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919915,8782020,24-05-2020,R04,710.12
1100709016,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919389,8783048,24-05-2020,R09,599.00
1100613010,,AC_AJCRASE,CR,1,40259.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919388,8770109,24-05-2020,R09,402.59
1100675051,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919387,8770107,24-05-2020,R09,599.00
1100613002,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919532,8775100,24-05-2020,R09,600.20
1100622001,,AC_AJCRASE,CR,1,71896.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919386,8770108,24-05-2020,R09,718.96
1100619006,,AC_AJCRASE,CR,1,36800.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919534,8769056,24-05-2020,R09,368.00
1100816001,,AC_AJCRASE,CR,1,42560.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919531,8775099,24-05-2020,R09,425.60
1100601009,,AC_AJCRASE,CR,1,59899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919530,8775093,24-05-2020,R09,599.00
1100627005,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919529,8773074,24-05-2020,R09,600.20
1100681009,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919528,8773075,24-05-2020,R09,599.00
1100612006,,AC_AJCRASE,CR,1,181140.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919527,8773073,24-05-2020,R09,1811.40
